Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses
805,41548,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,110,160,50,270,125,898,173,113,40,318,146
415,41548,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,230,320,240,550,257,1662,341,84,334,637,116
909,41548,West,Major Market,Amaretto,Beans,Coffee,California,Regular,170,-20,-60,150,122,2555,-13,39,-110,116,61
818,41548,West,Major Market,Colombian,Beans,Coffee,California,Regular,380,580,470,960,260,2548,390,91,367,693,143
650,41548,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,220,-30,-100,190,154,3654,-24,50,-174,139,93
714,41548,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,210,220,160,430,239,1755,239,66,221,509,90
775,41548,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,110,180,130,290,257,1662,341,84,332,637,117
775,41548,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,110,120,80,230,239,1755,239,66,221,509,90
702,41548,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,110,-110,-170,0,255,7058,-255,96,-539,22,129
702,41548,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,90,150,60,240,125,898,173,113,39,318,147
775,41548,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,120,170,120,290,154,1132,213,50,178,391,93
775,41548,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,90,150,130,240,122,789,176,39,169,318,62
775,41548,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,10,20,20,30,21,846,31,5,21,55,17
775,41548,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,10,30,30,40,23,800,35,6,25,62,18
702,41548,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,40,60,30,100,34,240,43,12,-3,82,45
775,41548,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,30,60,50,90,31,1000,37,9,10,72,30
702,41548,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,0,30,30,30,0,430,43,0,47,46,11
971,41548,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,0,20,20,20,21,480,32,5,24,56,16
503,41548,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,30,60,50,90,82,788,123,27,95,218,59
541,41548,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,40,60,50,100,91,656,127,28,113,232,51
971,41548,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,10,30,30,40,25,820,36,7,25,65,19
541,41548,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,60,100,90,160,90,572,115,29,108,218,42
971,41548,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,40,60,40,100,54,404,66,20,18,128,54
541,41548,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,30,70,60,100,52,405,71,17,40,131,44
503,41548,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,140,150,110,290,161,1267,161,45,135,343,70
503,41548,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,70,100,50,170,51,503,71,46,-7,130,76
503,41548,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,80,130,90,210,60,463,84,19,31,153,63
971,41548,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,50,100,80,150,43,419,64,13,43,114,35
425,41548,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,20,50,40,70,60,329,99,18,85,169,42
509,41548,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,20,30,30,50,46,449,67,14,46,120,36
206,41548,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,20,40,10,60,60,606,84,54,0,153,84
360,41548,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,90,160,130,250,125,1119,188,41,171,334,73
509,41548,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,30,60,60,90,48,829,71,13,70,127,24
206,41548,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,10,20,20,30,22,573,29,7,15,54,19
425,41548,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,40,70,50,110,56,385,70,21,24,134,54
360,41548,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,60,90,80,150,80,1055,94,24,71,185,46
360,41548,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,90,140,110,230,68,438,99,21,83,178,43
206,41548,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,140,190,100,330,96,683,134,87,25,245,117
970,41579,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,170,160,100,330,181,1283,182,50,159,387,75
970,41579,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,40,70,10,110,52,509,73,47,-6,133,77
970,41579,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,50,70,40,120,59,411,79,19,47,147,47
719,41579,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,40,60,20,100,55,410,69,20,22,132,54
719,41579,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,40,60,30,100,57,1042,68,17,43,133,39
970,41579,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,70,90,60,160,88,561,112,29,104,213,42
303,41579,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,60,90,70,150,50,589,73,14,71,131,25
970,41579,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,90,150,100,240,75,659,114,24,86,201,56
719,41579,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,110,170,130,280,118,930,172,33,190,309,44
719,41579,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,30,60,40,90,40,536,52,13,40,98,25
720,41579,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,80,110,80,190,81,984,117,22,125,211,33
708,41579,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,110,150,110,260,118,930,172,33,188,309,45
312,41579,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,30,50,30,80,40,536,52,13,40,98,25
708,41579,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,70,110,80,180,81,984,117,22,125,211,33
708,41579,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,40,60,40,100,50,589,73,14,71,131,25
309,41579,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,60,90,50,150,75,659,114,24,88,201,55
630,41579,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,290,390,290,680,228,1691,304,75,291,567,108
847,41579,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,270,270,200,540,211,1778,212,59,191,451,83
815,41579,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,170,230,140,400,173,1150,239,57,206,439,100
847,41579,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,110,160,110,270,113,803,165,36,157,296,59
641,41579,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,210,280,180,490,228,1691,304,75,291,567,108
641,41579,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,100,150,100,250,113,803,165,36,159,296,58
563,41579,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,170,180,110,350,211,1778,212,59,191,451,83
641,41579,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,200,250,130,450,245,1784,300,93,257,581,127
515,41579,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,50,40,70,22,802,34,6,24,60,18
515,41579,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,387,43,0,46,46,12
712,41579,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,10,20,10,30,15,848,24,4,12,42,16
515,41579,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,20,40,20,60,29,1003,35,8,7,68,30
319,41579,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,0,20,10,20,10,596,13,3,-4,25,16
314,41579,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,40,50,0,90,44,325,62,40,-12,113,70
314,41579,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,70,40,0,110,82,1804,40,25,-13,130,49
636,41579,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,20,40,10,60,35,248,47,11,13,87,38
573,41579,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,20,40,0,60,34,211,42,12,-4,81,45
314,41579,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,20,40,0,60,33,243,41,12,-6,79,45
573,41579,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,60,100,80,160,54,885,78,15,76,141,27
636,41579,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,40,60,50,100,33,836,48,9,40,86,21
573,41579,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,80,100,40,180,82,601,102,31,56,196,64
417,41579,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,60,80,40,140,69,1060,81,21,56,160,43
440,41579,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,30,40,30,70,32,482,48,8,43,85,19
419,41579,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,30,50,40,80,36,862,52,10,45,94,22
614,41579,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,60,100,60,160,78,798,119,25,92,210,57
740,41579,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,80,120,70,200,102,666,143,31,132,261,54
234,41579,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,230,230,170,460,181,1283,182,50,159,387,75
937,41579,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,70,80,40,150,55,410,69,20,24,132,53
234,41579,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,50,80,50,130,59,411,79,19,49,147,46
234,41579,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,40,70,40,110,46,424,68,14,47,121,36
614,41579,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,50,70,10,120,52,509,73,47,-4,133,76
262,41579,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,50,80,50,130,53,321,88,16,71,150,40
715,41579,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,20,50,40,70,31,856,47,8,40,83,20
715,41579,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,40,50,20,90,49,454,71,15,49,128,38
715,41579,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,50,70,0,120,61,613,86,55,3,157,84
715,41579,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,90,110,70,200,75,1063,89,23,67,175,44
920,41579,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,20,40,30,60,22,570,30,7,16,55,19
262,41579,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,50,60,20,110,54,391,67,20,21,129,53
608,41579,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,90,130,30,220,94,694,130,85,24,239,114
920,41579,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,70,100,60,170,77,557,103,25,76,192,52
475,41579,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,60,70,30,130,82,601,102,31,56,196,64
959,41579,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,50,50,30,100,69,1060,81,21,56,160,43
860,41579,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,50,80,60,130,54,885,78,15,76,141,27
203,41579,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,30,60,40,90,36,809,54,10,49,96,21
475,41579,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,60,80,10,140,61,613,86,55,3,157,84
203,41579,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,50,70,40,120,53,380,71,17,39,132,45
203,41579,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,110,180,130,290,130,1134,195,42,181,346,73
727,41579,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,10,20,10,30,22,570,30,7,16,55,19
561,41579,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,40,10,80,54,391,67,20,19,129,54
561,41579,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,50,60,30,110,75,1063,89,23,65,175,45
352,41579,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,20,50,40,70,28,875,42,7,34,75,19
904,41579,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,30,50,40,80,31,856,47,8,42,83,19
813,41579,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,90,120,20,210,94,694,130,85,22,239,115
772,41579,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,70,100,60,170,77,557,103,25,76,192,52
786,41579,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,70,100,60,170,78,798,119,25,93,210,56
904,41579,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,90,130,90,220,102,666,143,31,132,261,54
857,41579,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,40,50,20,90,55,410,69,20,22,132,54
351,41579,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,30,60,40,90,36,862,52,10,46,94,21
978,41579,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,30,50,40,80,32,482,48,8,43,85,19
339,41579,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,50,60,0,110,52,554,68,47,-12,128,76
617,41579,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,170,180,120,350,181,1283,182,50,160,387,74
857,41579,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,60,340,300,400,75,-3287,379,24,481,484,55
603,41579,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,30,0,50,33,243,41,12,-6,79,45
603,41579,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,10,30,20,40,15,848,24,4,12,42,16
603,41579,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Regular,0,40,30,40,0,387,43,0,47,46,11
603,41579,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,40,60,10,100,44,325,62,40,-12,113,70
603,41579,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Regular,30,40,0,70,34,211,42,12,-4,81,45
603,41579,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Regular,40,60,40,100,46,316,67,14,45,120,37
603,41579,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Regular,30,60,30,90,43,452,66,14,30,116,46
585,41579,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,180,240,140,420,245,1704,331,93,303,614,127
518,41579,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,160,-50,-120,110,225,4742,-65,69,-232,171,91
516,41579,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,80,120,90,200,81,984,117,22,125,211,33
914,41579,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,120,170,130,290,118,930,172,33,188,309,45
914,41579,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,50,70,50,120,50,589,73,14,70,131,26
914,41579,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,110,-60,-190,50,121,3385,-60,109,-300,65,142
917,41579,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,200,460,390,660,211,933,464,59,565,719,83
607,41579,East,Major Market,Colombian,Beans,Coffee,New York,Regular,220,340,230,560,249,2580,374,87,350,664,138
985,41579,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,90,120,80,210,101,552,130,33,126,246,45
337,41579,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,70,100,40,170,82,601,102,31,56,196,64
318,41579,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,50,80,60,130,47,834,68,13,65,123,24
504,41579,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,30,60,50,90,31,856,47,8,42,83,19
318,41579,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,40,70,10,110,61,-906,86,55,1,157,85
318,41579,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,40,60,30,100,53,321,88,16,73,150,39
337,41579,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,30,60,30,90,49,454,71,15,50,128,37
505,41579,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,10,20,10,30,15,848,24,4,13,42,15
505,41579,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,20,30,10,50,29,1003,35,8,7,68,30
505,41579,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,50,70,30,120,43,452,66,14,30,116,46
505,41579,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,90,50,10,140,82,1804,40,25,-12,130,48
505,41579,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,20,30,-10,50,34,-522,42,12,-6,81,46
505,41579,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,30,50,0,80,44,325,62,40,-10,113,69
505,41579,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,20,40,20,60,35,248,47,11,12,87,39
580,41579,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,50,60,20,110,54,391,67,20,19,129,54
405,41579,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,80,120,20,200,94,694,130,85,22,239,115
918,41579,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,100,130,90,230,88,561,112,29,105,213,41
580,41579,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,40,60,40,100,36,862,52,10,45,94,22
405,41579,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,80,100,60,180,102,-2003,143,31,132,261,54
580,41579,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,20,40,30,60,32,482,48,8,43,85,19
580,41579,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,60,90,40,150,78,798,119,25,92,210,57
936,41579,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,50,70,40,120,59,411,79,19,47,147,47
806,41579,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,40,60,30,100,46,424,68,14,46,121,37
432,41579,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,260,320,230,580,225,1272,265,69,258,522,91
936,41579,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,40,60,40,100,40,536,52,13,39,98,26
806,41579,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,50,90,40,140,75,-1050,114,24,88,201,55
915,41579,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,90,130,100,220,118,930,172,33,188,309,45
254,41579,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,30,60,40,90,50,589,73,14,71,131,25
435,41579,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,30,40,-10,70,44,325,62,40,-10,113,69
435,41579,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,20,30,10,50,35,248,47,11,13,87,38
435,41579,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,20,30,0,50,34,211,42,12,-4,81,45
435,41579,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,40,60,30,100,46,316,67,14,45,120,37
435,41579,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,40,60,30,100,43,452,66,14,30,116,46
435,41579,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,70,40,0,110,82,1804,40,25,-12,130,48
801,41579,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,90,130,90,220,101,552,130,33,126,246,45
435,41579,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,50,70,50,120,54,885,78,15,77,141,26
435,41579,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,80,90,50,170,69,1060,81,21,58,160,42
435,41579,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,60,80,50,140,53,380,71,17,40,132,44
435,41579,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,90,120,60,210,82,601,102,31,56,196,64
435,41579,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,30,40,30,70,33,836,48,9,40,86,21
805,41579,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,80,130,110,210,118,930,172,33,190,309,44
760,41579,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,30,50,40,80,50,589,73,14,70,131,26
209,41579,West,Major Market,Green Tea,Leaves,Tea,California,Regular,50,80,40,130,75,659,114,24,88,201,55
760,41579,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,70,110,80,180,81,984,117,22,125,211,33
510,41579,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,210,240,160,450,225,1272,265,69,258,522,91
323,41579,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,30,50,30,80,40,536,52,13,40,98,25
916,41579,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,110,170,40,280,121,912,168,109,39,308,142
213,41579,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,220,290,190,510,228,1691,304,75,292,567,107
916,41579,West,Major Market,Amaretto,Beans,Coffee,California,Regular,130,0,-50,130,113,2758,3,36,-83,124,59
213,41579,West,Major Market,Colombian,Beans,Coffee,California,Regular,290,450,310,740,249,2580,374,87,349,664,139
626,41579,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,200,-30,-130,170,173,3909,-27,57,-188,156,100
951,41579,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,200,210,140,410,211,1778,212,59,191,451,83
775,41579,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,160,220,140,380,228,1691,304,75,291,567,108
702,41579,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,150,150,80,300,211,1778,212,59,190,451,84
775,41579,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,180,-180,-280,0,245,7653,-245,93,-505,34,127
702,41579,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,110,150,20,260,121,912,168,109,39,308,142
